SubjCode,OnEvent,ISI
P502,SF7+,33
P502,NF7+,34
P502,SH7+,33
P502,NF7+,34
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,34
P502,NF7+,33
P502,NH7+,33
P502,SH7+,33
P502,SF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NH7+,33
P502,SF7+,33
P502,NH7+,33
P502,SF7+,33
P502,SF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,34
P502,NF7+,34
P502,SF7+,34
P502,NH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NH7+,34
P502,SH7+,33
P502,SF7+,34
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,34
P502,SF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NF7+,34
P502,NF7+,34
P502,NH7+,34
P502,SH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF7+,34
P502,NH7+,33
P502,SF7+,33
P502,NH7+,33
P502,SF7+,34
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,34
P502,NF7+,33
P502,SH7+,33
P502,SH7+,33
P502,NH7+,34
P502,SH7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,34
P502,NF7+,33
P502,SH7+,33
P502,NF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,34
P502,NF7+,33
P502,NH7+,33
P502,NF7+,34
P502,SF7+,33
P502,SH7+,33
P502,NH7+,33
P502,SF7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,34
P502,SF7+,33
P502,SH7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,34
P502,NF7+,34
P502,SH7+,34
P502,SH7+,34
P502,NF7+,33
P502,NH7+,34
P502,NH7+,34
P502,SF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NF7+,34
P502,SF7+,33
P502,NH7+,33
P502,SF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,34
P502,NF7+,34
P502,SF7+,34
P502,SH7+,33
P502,SH7+,34
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,34
P502,SH7+,34
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,SH7+,33
P502,SH7+,33
P502,SF7+,33
P502,NH7+,33
P502,SF7+,34
P502,SF7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NH7+,33
P502,SF7+,33
P502,SH7+,34
P502,NH7+,34
P502,NH7+,33
P502,NH7+,34
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,34
P502,NH7+,33
P502,SF7+,33
P502,NF7+,33
P502,NH7+,34
P502,NH7+,33
P502,SH7+,34
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,SH7+,33
P502,NF7+,34
P502,NF7+,33
P502,NH7+,33
P502,SF7+,33
P502,NH7+,34
P502,NF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SF7+,33
P502,NF7+,33
P502,NH7+,34
P502,SH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NF7+,34
P502,SF7+,34
P502,NF7+,34
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,34
P502,NF7+,33
P502,SF7+,33
P502,NH7+,34
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,SH7+,33
P502,NF7+,34
P502,NF7+,34
P502,SH7+,33
P502,SH7+,34
P502,NF7+,33
P502,SF7+,33
P502,SH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NH7+,33
P502,SH7+,34
P502,SH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NH7+,33
P502,NF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NH7+,34
P502,NH7+,34
P502,NH7+,34
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,NH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,34
P502,SH7+,33
P502,SF7+,33
P502,SF7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,SH7+,33
P502,NH7+,34
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NH7+,34
P502,SF7+,34
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,SH7+,33
P502,SF7+,33
P502,NF7+,33
P502,SF7+,34
P502,NH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,34
P502,NH7+,34
P502,NH7+,33
P502,SH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,34
P502,SH7+,33
P502,SH7+,34
P502,NF7+,34
P502,NF7+,33
P502,NH7+,34
P502,NF7+,34
P502,NH7+,34
P502,NH7+,33
P502,SF7+,33
P502,NH7+,34
P502,NF7+,33
P502,SH7+,33
P502,NH7+,34
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,34
P502,NH7+,33
P502,SF7+,34
P502,NH7+,33
P502,NH7+,34
P502,NH7+,34
P502,NF7+,34
P502,NF7+,33
P502,SF7+,33
P502,NF7+,34
P502,NF7+,33
P502,SH7+,33
P502,SF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,34
P502,NF7+,34
P502,SF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NF7+,33
P502,NF7+,34
P502,NH7+,33
P502,SF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,SH7+,34
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,SF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,34
P502,NH7+,34
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,SH7+,34
P502,NF7+,33
P502,NH7+,33
P502,SF7+,33
P502,SF7+,33
P502,NH7+,33
P502,SH7+,34
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,NH7+,33
P502,NH7+,34
P502,NF7+,33
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,SF7+,33
P502,NH7+,33
P502,SF7+,33
P502,SH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NH7+,33
P502,NH7+,33
P502,SF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,34
P502,NH7+,34
P502,NF7+,34
P502,SF7+,33
P502,SF7+,33
P502,NF7+,33
P502,SH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,34
P502,SH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,34
P502,NF7+,33
P502,SF7+,33
P502,SF7+,34
P502,NH7+,33
P502,SF7+,33
P502,NF7+,34
P502,NF7+,33
P502,SF7+,34
P502,SH7+,33
P502,SF7+,34
P502,NH7+,34
P502,SH7+,33
P502,NF7+,34
P502,NH7+,34
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,34
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,34
P502,NF7+,34
P502,NH7+,33
P502,SF7+,33
P502,NF7+,34
P502,SF7+,33
P502,NH7+,33
P502,SF7+,34
P502,NF7+,33
P502,NF7+,33
P502,NH7+,34
P502,NH7+,33
P502,SF7+,34
P502,NH7+,33
P502,NF7+,33
P502,SH7+,34
P502,NH7+,33
P502,NF7+,34
P502,NH7+,34
P502,NH7+,33
P502,NH7+,34
P502,NF7+,34
P502,NH7+,34
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,34
P502,NH7+,33
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,34
P502,NF7+,34
P502,NH7+,34
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,SF7+,34
P502,NH7+,34
P502,NH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,34
P502,NF7+,34
P502,NH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,33
P502,SH7+,33
P502,NH7+,33
P502,SH7+,33
P502,SF7+,33
P502,SH7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SH7+,34
P502,NH7+,34
P502,SF7+,33
P502,NF7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF7+,34
P502,SF7+,34
P502,NH7+,34
P502,NF7+,33
P502,SF7+,33
P502,SH7+,34
P502,NH7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NF7+,33
P502,NF7+,34
P502,SH7+,34
P502,NH7+,34
P502,SH7+,33
P502,NF7+,33
P502,NF7+,34
P502,SH7+,33
P502,SF2+,216
P502,NH2+,217
P502,NH2+,216
P502,SF2+,217
P502,NF7+,34
P502,NF7+,33
P502,NF7+,33
P502,SF7+,33
P502,NF2+,216
P502,SF7+,33
P502,SH7+,33
P502,NH2+,217
P502,NH2+,216
P502,SF2+,216
P502,NF7+,34
P502,SF7+,33
P502,SF2+,217
P502,NH7+,33
P502,NH2+,216
P502,NH2+,216
P502,NF7+,34
P502,SF2+,216
P502,SH2+,217
P502,NH7+,33
P502,SH2+,217
P502,SH2+,216
P502,SH7+,33
P502,NF7+,33
P502,NF2+,217
P502,SH7+,33
P502,NF2+,217
P502,NH7+,33
P502,NH7+,33
P502,SF2+,217
P502,SH2+,216
P502,SF2+,217
P502,SH7+,34
P502,NH2+,216
P502,SF7+,33
P502,SF2+,216
P502,SF2+,216
P502,NF2+,216
P502,NH2+,217
P502,SH7+,33
P502,NH2+,217
P502,NH2+,217
P502,SF7+,34
P502,NF7+,33
P502,SH7+,33
P502,NH7+,33
P502,NF2+,217
P502,SH7+,33
P502,SF7+,33
P502,SH7+,33
P502,NF2+,217
P502,SH2+,216
P502,NH7+,33
P502,SH2+,217
P502,NH7+,32
P502,SH7+,33
P502,SH7+,34
P502,SH7+,33
P502,NH7+,33
P502,NH7+,33
P502,SF2+,216
P502,SH2+,217
P502,SF7+,33
P502,SF2+,217
P502,NF2+,217
P502,SH2+,217
P502,SF7+,33
P502,SH7+,33
P502,NH2+,217
P502,NF7+,33
P502,NF2+,217
P502,SH2+,216
P502,SH2+,216
P502,NF2+,217
P502,SH7+,34
P502,NF2+,216
P502,NF7+,34
P502,NH7+,34
P502,NH2+,217
P502,NH7+,34
P502,SF2+,217
P502,NH7+,34
P502,SH7+,33
P502,NH7+,33
P502,SH2+,217
P502,NH2+,217
P502,SF7+,34
P502,SH7+,34
P502,SH7+,33
P502,SF2+,217
P502,SH7+,34
P502,NH7+,34
P502,NF7+,33
P502,SH7+,34
P502,SH2+,216
P502,NH7+,33
P502,SH2+,217
P502,SF7+,34
P502,NF2+,217
P502,NF7+,33
P502,SH7+,33
P502,SF7+,33
P502,SH7+,33
P502,SH7+,33
P502,NF7+,33
P502,SH7+,33
P502,NH7+,34
P502,NH2+,216
P502,NF7+,33
P502,NF2+,217
P502,NF2+,217
P502,NF2+,216
P502,NF7+,33
P502,NH2+,217
P502,SH7+,33
P502,SH7+,33
P502,SH2+,217
P502,NF7+,34
P502,SF2+,217
P502,SF7+,34
P502,SH2+,217
P502,NH7+,34
P502,SF2+,217
P502,NF7+,33
P502,NH2+,216
P502,NH7+,33
P502,SH2+,216
P502,SH2+,217
P502,NH7+,33
P502,SH2+,217
P502,NH7+,33
P502,NF2+,216
P502,NF7+,33
P502,NH2+,217
P502,SF7+,33
P502,NF7+,33
P502,SF2+,216
P502,NF7+,33
P502,NF7+,33
P502,NF2+,217
P502,NH2+,217
P502,SH7+,33
P502,NF2+,217
P502,SH2+,217
P502,SF2+,216
P502,NH7+,34
P502,SH7+,33
P502,SF7+,33
P502,NH2+,216
P502,SH7+,34
P502,NF2+,217
P502,NF7+,33
P502,SF7+,34
P502,SF7+,34
P502,NH2+,217
P502,SF7+,34
P502,NF2+,216
P502,NH2+,217
P502,NH7+,34
P502,SH2+,217
P502,SF2+,217
P502,NH7+,33
P502,NF7+,33
P502,NF2+,216
P502,NF2+,217
P502,NF2+,217
P502,NF2+,217
P502,NF2+,217
P502,SF2+,217
P502,NF7+,33
P502,NH2+,217
P502,NH2+,217
P502,NF7+,33
P502,NH2+,217
P502,SF2+,217
P502,SF7+,33
P502,NF2+,216
P502,NH7+,33
P502,SF2+,217
P502,NH2+,216
P502,NF2+,216
P502,NF7+,33
P502,NH7+,34
P502,SF7+,32
P502,SF7+,33
P502,NH7+,33
P502,SH2+,217
P502,NF2+,217
P502,SF2+,217
P502,SH7+,33
P502,SF7+,33
P502,SH2+,216
P502,SF7+,33
P502,SF7+,33
P502,SF7+,33
P502,NF7+,34
P502,SH2+,216
P502,NF7+,33
P502,NH2+,217
P502,NH2+,217
P502,SH7+,33
P502,SH2+,216
P502,SF7+,33
P502,SH2+,216
P502,SF2+,217
P502,SH2+,216
P502,SH2+,217
P502,NH7+,33
P502,SF2+,217
P502,SH7+,33
P502,SF2+,217
P502,SF2+,217
P502,NF2+,216
P502,SH2+,216
P502,SH2+,216
P502,NF7+,33
P502,SF2+,217
P502,SH7+,34
P502,SH7+,33
P502,NH2+,216
P502,SF7+,34
P502,NH2+,217
P502,NF7+,34
P502,NH7+,33
P502,NH7+,34
P502,SF7+,34
P502,SF7+,33
P502,NF2+,217
P502,NF7+,33
P502,SH2+,217
P502,NH7+,34
P502,NH7+,33
P502,NF7+,34
P502,SF2+,217
P502,NF2+,217
P502,SH7+,34
P502,NF2+,216
P502,NF2+,217
P502,NH2+,217
P502,NF7+,34
P502,SF7+,33
P502,SF2+,217
P502,SH7+,33
P502,SH2+,217
P502,SH2+,217
P502,SH2+,217
P502,NH2+,216
P502,SH2+,216
P502,SF7+,33
P502,NF2+,217
P502,NF7+,34
P502,NH7+,33
P502,NH2+,216
P502,SF2+,217
P502,SF2+,217
P502,SF7+,33
P502,NH2+,217
P502,NF2+,217
P502,NF2+,217
P502,NF7+,34
P502,SF2+,217
P502,SH2+,217
P502,NH2+,216
P502,SF7+,33
P502,SF2+,217
P502,SH7+,33
P502,SH7+,33
P502,SF2+,217
P502,NH2+,217
P502,SF7+,33
P502,SF7+,34
P502,SH2+,217
P502,SH2+,217
P502,SF2+,217
P502,SH2+,217
P502,NF7+,33
P502,SH7+,33
P502,SF2+,216
P502,NF7+,33
P502,SH2+,216
P502,NH7+,33
P502,SF7+,33
P502,NH7+,34
P502,NH7+,33
P502,NH7+,33
P502,SF7+,33
P502,SH7+,33
P502,SH7+,33
P502,NF2+,217
P502,NH2+,216
P502,SF2+,217
P502,NH2+,217
P502,NH7+,33
P502,NF2+,217
P502,NH7+,33
P502,NF7+,33
P502,NF2+,217
P502,NH2+,217
P502,SH2+,216
P502,NF2+,216
P502,NH7+,33
P502,NH7+,33
P502,NF7+,33
P502,SF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NF2+,217
P502,SF7+,34
P502,NH2+,217
P502,NF7+,33
P502,SF2+,217
P502,SF2+,216
P502,SF2+,217
P502,NH2+,217
P502,SF7+,33
P502,SH7+,33
P502,SF7+,33
P502,NF2+,216
P502,NF7+,34
P502,SF2+,217
P502,SF7+,33
P502,NH2+,216
P502,SH2+,216
P502,NH7+,33
P502,SF7+,33
P502,NF7+,34
P502,NF7+,33
P502,SF2+,217
P502,NF7+,33
P502,SH7+,34
P502,SH2+,216
P502,NF2+,217
P502,SH7+,34
P502,NF2+,217
P502,NF7+,34
P502,NF2+,217
P502,SH2+,217
P502,SH7+,33
P502,SH7+,33
P502,NH2+,217
P502,SF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NH7+,33
P502,SH2+,216
P502,SF2+,217
P502,SF2+,216
P502,NF2+,217
P502,SH2+,216
P502,SH7+,34
P502,SF2+,216
P502,NH7+,34
P502,SF7+,33
P502,NH2+,217
P502,SF7+,33
P502,NF2+,217
P502,SF7+,33
P502,SF2+,217
P502,SH2+,217
P502,NF2+,217
P502,NF7+,34
P502,NF2+,217
P502,SF2+,216
P502,SF2+,217
P502,SH2+,216
P502,SH2+,216
P502,SF2+,216
P502,SF2+,216
P502,SF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,SF2+,217
P502,SH2+,216
P502,SH2+,217
P502,SF2+,216
P502,SF2+,217
P502,SH2+,217
P502,SF7+,33
P502,SF7+,33
P502,SH7+,33
P502,SH7+,33
P502,NH2+,217
P502,NF7+,33
P502,NF2+,217
P502,SH7+,33
P502,NH2+,217
P502,SF7+,33
P502,NF7+,33
P502,NF7+,33
P502,SF2+,216
P502,NF7+,34
P502,SF7+,33
P502,NH2+,217
P502,NF2+,217
P502,SH2+,217
P502,SH7+,33
P502,SH2+,217
P502,SH7+,34
P502,NH2+,216
P502,SF7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH7+,33
P502,NF7+,33
P502,NF2+,217
P502,NF2+,216
P502,NH2+,217
P502,NH2+,216
P502,NH7+,34
P502,SH2+,216
P502,SH7+,33
P502,NH7+,33
P502,NH7+,33
P502,NH2+,217
P502,NH2+,217
P502,SF7+,33
P502,NH2+,217
P502,NH2+,217
P502,NF2+,216
P502,SF7+,34
P502,SH7+,33
P502,NF2+,216
P502,SH7+,34
P502,SF2+,216
P502,NF2+,216
P502,NH7+,33
P502,NH7+,33
P502,SF7+,33
P502,SF2+,217
P502,SH7+,33
P502,NH7+,33
P502,NH2+,217
P502,SF2+,217
P502,SH2+,217
P502,NH7+,33
P502,SF7+,33
P502,NF2+,216
P502,NH2+,217
P502,SF2+,217
P502,SF7+,33
P502,NH7+,33
P502,NF7+,34
P502,SH2+,216
P502,SH2+,217
P502,SH2+,217
P502,NH7+,33
P502,SH7+,34
P502,NH7+,33
P502,SH2+,216
P502,NF2+,217
P502,SH7+,33
P502,SF7+,34
P502,NH7+,34
P502,SH7+,33
P502,NF2+,216
P502,NH7+,34
P502,SF7+,33
P502,SH2+,216
P502,NH2+,217
P502,SH2+,216
P502,SF2+,217
P502,NF7+,33
P502,SF7+,33
P502,SH2+,216
P502,SH7+,33
P502,NF2+,217
P502,SH2+,216
P502,NF2+,217
P502,NF2+,216
P502,SF2+,217
P502,NH2+,217
P502,SH2+,217
P502,SH7+,34
P502,NH2+,216
P502,SF7+,33
P502,NF7+,34
P502,NH2+,217
P502,NH2+,216
P502,SH2+,217
P502,SH7+,33
P502,SH7+,33
P502,SH2+,217
P502,SF7+,33
P502,NH7+,33
P502,SF7+,33
P502,SF7+,34
P502,NF7+,34
P502,SF7+,33
P502,SH7+,33
P502,SH2+,217
P502,NF2+,216
P502,NF2+,217
P502,SF2+,216
P502,SF2+,217
P502,NF2+,217
P502,SF2+,217
P502,SH2+,216
P502,SH7+,33
P502,SH2+,216
P502,NH2+,216
P502,NH2+,216
P502,NF2+,217
P502,NF2+,217
P502,SH7+,34
P502,NF7+,34
P502,SH7+,33
P502,NF7+,33
P502,SF7+,34
P502,NF7+,33
P502,NF7+,33
P502,SF7+,33
P502,NF7+,33
P502,NF7+,34
P502,SH2+,217
P502,SF7+,33
P502,NF2+,217
P502,SH2+,216
P502,NF7+,33
P502,SF7+,33
P502,SH7+,33
P502,SF7+,33
P502,SH2+,217
P502,NH7+,33
P502,NH2+,217
P502,NH7+,33
P502,NH7+,33
P502,NH2+,216
P502,NH7+,34
P502,SF7+,33
P502,SF2+,216
P502,NH2+,217
P502,NF7+,33
P502,SF2+,216
P502,NH2+,216
P502,SF7+,33
P502,NF2+,216
P502,SH2+,217
P502,NF7+,34
P502,NH2+,216
P502,SF2+,217
P502,NH7+,33
P502,NF2+,217
P502,NF2+,216
P502,SH7+,33
P502,SF7+,33
P502,SF7+,34
P502,SF2+,217
P502,NF2+,217
P502,NF2+,217
P502,NH2+,217
P502,SF2+,216
P502,NH7+,33
P502,SF2+,216
P502,NH7+,33
P502,SF7+,34
P502,NF2+,216
P502,NF7+,34
P502,NH2+,217
P502,NF7+,33
P502,SF2+,217
P502,NH7+,34
P502,NH2+,216
P502,NF2+,217
P502,NH7+,34
P502,SH7+,34
P502,NH7+,33
P502,SH2+,217
P502,NF7+,34
P502,NF2+,216
P502,NH7+,33
P502,NF7+,34
P502,NF7+,33
P502,SF2+,216
P502,NH2+,217
P502,SH7+,33
P502,NH7+,33
P502,SH7+,33
P502,NF7+,33
P502,NH2+,217
P502,NF7+,34
P502,NH2+,216
P502,SF2+,216
P502,SH2+,217
P502,NF7+,33
P502,NH2+,217
P502,NH2+,217
P502,NH2+,216
P502,SF2+,217
P502,NH2+,217
P502,SF2+,217
P502,NF7+,34
P502,SF2+,217
P502,NF2+,217
P502,NF2+,216
P502,NF7+,33
P502,SF7+,33
P502,SH2+,217
P502,SH7+,34
P502,SH7+,34
P502,SH2+,216
P502,SF7+,34
P502,SH7+,34
P502,SH7+,33
P502,NF7+,34
P502,SF2+,216
P502,NH7+,33
P502,NH2+,217
P502,SF2+,217
P502,SH7+,33
P502,SF2+,216
P502,SH2+,217
P502,SH2+,217
P502,SH7+,33
P502,NH7+,33
P502,SF7+,33
P502,NF2+,216
P502,NH2+,217
P502,NH7+,33
P502,SF2+,217
P502,NF2+,217
P502,NH7+,33
P502,NF2+,217
P502,SF7+,33
P502,SH2+,217
P502,NF7+,33
P502,NF7+,34
P502,NH7+,33
P502,SF2+,217
P502,NH7+,34
P502,NH7+,33
P502,SH7+,33
P502,NH7+,33
P502,NH2+,217
P503,NH7+,34
P503,SH7+,33
P503,NF7+,34
P503,SF7+,34
P503,NH7+,33
P503,SF7+,33
P503,NF7+,34
P503,NF7+,33
P503,NF7+,33
P503,NH7+,33
P503,SH7+,34
P503,NH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NF7+,33
P503,NH7+,33
P503,SH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NH7+,34
P503,NH7+,34
P503,NF7+,34
P503,NF7+,34
P503,NH7+,33
P503,SF7+,33
P503,SF7+,33
P503,SH7+,34
P503,SH7+,34
P503,NF7+,34
P503,NF7+,33
P503,SF7+,33
P503,SF7+,34
P503,SF7+,33
P503,SH7+,34
P503,SH7+,33
P503,NH7+,34
P503,NH7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,34
P503,NH7+,34
P503,NH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NF7+,33
P503,NH7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,34
P503,SH7+,33
P503,NH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,34
P503,NF7+,33
P503,SF7+,33
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,SH7+,34
P503,NF7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,33
P503,NF7+,33
P503,SF7+,33
P503,NF7+,33
P503,SF7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,NF7+,33
P503,SF7+,33
P503,NH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NH7+,34
P503,NF7+,34
P503,NF7+,34
P503,NF7+,34
P503,SH7+,33
P503,NF7+,33
P503,NH7+,34
P503,NF7+,33
P503,NH7+,33
P503,NH7+,34
P503,NF7+,33
P503,SF7+,33
P503,NF7+,34
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NH7+,33
P503,NH7+,34
P503,NF7+,34
P503,NF7+,34
P503,SH7+,33
P503,NF7+,34
P503,NH7+,33
P503,SH7+,33
P503,NF7+,34
P503,NH7+,33
P503,NH7+,33
P503,NF7+,34
P503,NH7+,33
P503,NH7+,34
P503,NF7+,34
P503,NF7+,34
P503,NH7+,33
P503,NF7+,33
P503,NF7+,34
P503,NH7+,34
P503,NF7+,33
P503,SF7+,34
P503,SH7+,33
P503,SF7+,33
P503,SF7+,34
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,NH7+,33
P503,NH7+,33
P503,SF7+,34
P503,NF7+,33
P503,NH7+,34
P503,NH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NF7+,34
P503,SH7+,33
P503,NF7+,33
P503,NF7+,33
P503,NF7+,33
P503,SH7+,34
P503,NF7+,34
P503,SH7+,33
P503,SF7+,34
P503,NF7+,34
P503,NF7+,33
P503,SF7+,33
P503,SH7+,33
P503,NH7+,33
P503,NH7+,33
P503,NF7+,34
P503,NF7+,34
P503,SH7+,33
P503,NF7+,33
P503,NH7+,33
P503,SH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,33
P503,SH7+,34
P503,NF7+,34
P503,SF7+,34
P503,NH7+,33
P503,NH7+,33
P503,NF7+,33
P503,SH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,34
P503,NH7+,33
P503,NF7+,34
P503,SF7+,33
P503,SH7+,33
P503,NF7+,33
P503,NH7+,34
P503,SH7+,33
P503,NH7+,34
P503,NH7+,33
P503,NF7+,33
P503,SH7+,34
P503,SF7+,33
P503,NH7+,33
P503,SH7+,33
P503,NF7+,34
P503,NF7+,33
P503,NH7+,33
P503,NH7+,34
P503,NF7+,33
P503,NF7+,33
P503,NH7+,34
P503,SF7+,33
P503,NF7+,34
P503,NH7+,34
P503,SH7+,33
P503,NF7+,33
P503,SF7+,33
P503,NH7+,33
P503,NF7+,33
P503,NH7+,33
P503,NH7+,33
P503,NF7+,33
P503,NF7+,34
P503,NH7+,33
P503,NH7+,33
P503,NH7+,33
P503,SF7+,33
P503,SH7+,33
P503,SF7+,33
P503,NH7+,34
P503,NF7+,33
P503,SF7+,34
P503,NH7+,34
P503,NF7+,34
P503,NH7+,33
P503,NH7+,34
P503,NH7+,33
P503,SH7+,33
P503,NH7+,33
P503,SF7+,34
P503,NF7+,34
P503,NF7+,33
